theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.566666666666666,0.16,0.0758032589969675,-0.04062085072064118,-0.12485330876839185,1.4206784535164445e-09,-0.23105102154382182,1.9522750402363596,3.167117080770517,3.398301375685021,0.23118429491450376,18.830136981600585,22.830136981600585,3.999999999999999,4.0,12.634444150069212,3.369135321293522,True,0,ok
24.566666666666666,0.16333333333333333,0.05906256447351617,-0.02558352303558595,-0.0990486896210768,6.617046084527628e-10,-0.2251043117805821,2.181398949362228,3.1938503008887107,3.4275347779828276,0.23368447709411688,18.635487643859655,22.635487643859655,3.999999999999999,4.0,12.44591469498453,3.3998399713065806,True,0,ok
24.566666666666666,0.16666666666666669,0.04803797096157945,-0.021329332660381443,-0.0804238741331167,6.073089468424688e-09,-0.21876651773079275,2.228308190476897,3.221044298480706,3.5839380985210982,0.3628938000403923,18.432208894432787,24.432208894432787,5.999999999999999,6.0,12.173034276221536,3.4114995687416343,True,0,ok
24.566666666666666,0.17,0.02660498897208307,0.005067792913017935,-0.04580167889504434,2.64662532128742e-10,-0.21400582371585927,2.837061556057503,3.2474581122286854,3.486231250094932,0.23877313786624654,18.24230163346806,22.24230163346806,3.999999999999999,4.0,12.075852104826545,3.4619262665077972,True,0,ok
24.566666666666666,0.17333333333333334,0.015973249123615592,0.020585761256659237,-0.018484060597689374,5.800812672282318e-09,-0.2088367966053321,3.3221174985539457,3.274146892246445,3.5154906985112646,0.24134380626481944,18.047300014212798,22.047300014212794,3.999999999999999,4.0,11.895990668047164,3.4930237467639085,True,0,ok
24.566666666666666,0.1766666666666667,0.006818539553950635,0.001259656154136308,-0.011742687567996776,1.1332643511942716e-08,-0.20075878888740445,2.7819618813513407,3.300792030308548,3.4199173292309477,0.11912529892239965,17.852771077895213,19.852771077895213,1.9999999999999996,2.0,11.352920317172948,3.4734451460648934,True,0,ok
24.566666666666666,0.18,0.012702276481682859,0.015815084798386714,0.015294658422834352,2.9747249961063996e-10,-0.1959032628907833,3.264570245858039,3.326947048128304,3.447300731554538,0.12035368342623398,17.66643021577856,19.66643021577856,1.9999999999999996,2.0,11.182545274261724,3.503136678698583,True,0,ok
24.566666666666666,0.18333333333333335,0.009672818293048276,-0.0019398233353173835,0.016641133573730673,4.5166626862515863e-11,-0.19029688501945996,2.5492578421832266,3.353366066061132,3.736449605842793,0.3830835397816612,17.47529218863332,23.475292188633315,5.999999999999999,6.0,10.765501368727596,3.4709703729742163,True,0,ok
24.566666666666666,0.18666666666666668,0.02207669541903592,-0.006727459518327075,0.03764150276362401,1.2231741679442351e-09,-0.18257764141078262,2.585824871414918,3.379491749462289,3.37949174946229,8.881784197001252e-16,17.28889970703765,17.28889970703765,0.0,0.0,10.268337278864754,3.484326242953024,True,0,ok
24.566666666666666,0.19,0.03752279826784936,0.006671558511683892,0.06464805855215239,1.4183831051080268e-06,-0.17812959771399733,3.0473930031587466,3.405468109649116,3.4054681096491173,1.3322676295501878e-15,17.10484740703895,17.10484740703895,0.0,0.0,10.106124358682571,3.5128042041764203,True,0,ok
24.566666666666666,0.19333333333333336,0.05444818760756906,0.020152106005745796,0.09212875785974915,2.3920118768654388e-09,-0.17388645162806135,3.6872238703959495,3.4314877470834984,3.431487747083498,-4.440892098500626e-16,16.919920011138437,16.919920011138437,0.0,0.0,9.945369452667848,3.5413858737275428,True,0,ok
24.566666666666666,0.19666666666666668,0.07184358454789722,0.0335903988595469,0.11981730687396172,2.0836280810482693e-09,-0.16983153755407596,4.613820529097794,3.4571811722952868,3.457181172295288,1.3322676295501878e-15,16.7401369220422,16.7401369220422,0.0,0.0,9.789573738753495,3.5696242270033856,True,0,ok
24.566666666666666,0.2,0.08964718549405117,0.04711256512241126,0.1479535731525242,4.103626250308124e-08,-0.1659652716258322,6.094329214585386,3.482835176222162,3.4828351762221614,-4.440892098500626e-16,16.56088812027528,16.56088812027528,0.0,0.0,9.63580458461383,3.5978657034745294,True,0,ok
24.633333333333333,0.1,0.3366595183976011,-0.2812879632229342,-0.5107797722394725,1.1272617895456639e-10,-0.3876828006259034,0.7213782164317242,2.6993102614151288,2.99219500526263,0.2928847438475013,22.200114498701335,28.20011449870134,6.000000000000002,6.0,16.621563002391746,2.853907062028905,True,0,ok
24.633333333333333,0.10333333333333333,0.32312623615239616,-0.268326390004203,-0.4911543972086116,6.319623700407406e-10,-0.3757915819385591,0.7406362257406677,2.728158191822995,3.024506679757006,0.29634848793401103,21.980620133781155,27.98062013378116,6.000000000000002,6.0,16.321372715215155,2.8834999252964173,True,0,ok
24.633333333333333,0.10666666666666667,0.3094105432837492,-0.2554850015974956,-0.47109666401298383,1.9604700043191057e-09,-0.3641059270253987,0.7667188077665489,2.7563294771408002,2.9522786317353047,0.19594915459450446,21.77472799868532,25.77472799868532,3.999999999999999,4.0,16.03268377371749,2.915185234961793,True,0,ok
24.633333333333333,0.11,0.29625890969009283,-0.24289718234757943,-0.4520055127096289,8.610243325816284e-10,-0.3531919824072891,0.791685447090533,2.781695783842578,2.9796444596578398,0.19794867581526177,21.62521499752174,25.62521499752174,3.999999999999999,4.0,15.802787298651698,2.941678750373354,True,0,ok
24.633333333333333,0.11333333333333334,0.28295008653253334,-0.230237301603444,-0.4326349955293366,1.7360755573643653e-09,-0.342631809810622,0.8194829639868453,2.807123568190941,3.0071003520258204,0.19997678383487916,21.473189034338205,25.473189034338205,3.999999999999999,4.0,15.577074787346056,2.968347056873157,True,0,ok
