theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.5,0.16666666666666669,0.09403014788335076,-0.0957232140653276,-0.1317652170411369,8.447716005138341e-10,-0.2160311755620045,1.1965274821966463,3.2007148356234,3.2007148356234,0.0,18.48677145577563,18.48677145577563,0.0,0.0,11.379469159822703,3.291380386142129,True,0,ok
24.5,0.17,0.07826147464085859,-0.08278311871178053,-0.10733839245692338,5.87117775876359e-10,-0.21018479067992774,1.3079179358330464,3.2272636180340935,3.2272636180340935,0.0,18.29095856090795,18.29095856090795,0.0,0.0,11.196058452682923,3.3202223433961224,True,0,ok
24.5,0.17333333333333334,0.06256724776802342,-0.06991911502542959,-0.08279673202401432,2.2622694837003346e-11,-0.20457561959951123,1.4370599187361195,3.2533615886334797,3.2533615886334797,0.0,18.102831810936056,18.102831810936056,0.0,0.0,11.01999185374928,3.348575154983009,True,0,ok
24.5,0.1766666666666667,0.04668012046711592,-0.056810692050373514,-0.057529524674126975,2.7092831295923535e-09,-0.19918647849567653,1.5935787899515512,3.279889564200393,3.279889564200393,0.0,17.906818615172863,17.906818615172863,0.0,0.0,10.841130969443634,3.3775122074756725,True,0,ok
24.5,0.18,0.03134819885319687,-0.04376183589987519,-0.03214079079131557,1.8263349912640227e-10,-0.1940243134303903,1.7795531395449529,3.3059266720806404,3.3059266720806404,0.0,17.719027005564335,17.719027005564335,0.0,0.0,10.669561029234366,3.4059123944899055,True,0,ok
24.5,0.18333333333333335,0.018107170693063425,-0.030698234846895673,-0.006420846424579845,2.2803404105521455e-09,-0.18907764282138104,2.007404625349797,3.331876045401766,3.331876045401766,0.0,17.532550986960526,17.532550986960526,0.0,0.0,10.501159723298768,3.434258615717266,True,0,ok
24.5,0.18666666666666668,0.015273822965609644,-0.01749443195441222,0.019844743751099254,1.1724771011479933e-09,-0.18434281103664982,2.2952613282995937,3.3579677001189823,3.3579677001189823,0.0,17.343456145695527,17.343456145695527,0.0,0.0,10.333175465674676,3.4628326137172682,True,0,ok
24.5,0.19,0.026807030372899672,-0.004375106003696462,0.04622455061649724,8.516122556658987e-10,-0.17980863950936962,2.659833835208973,3.383616917535579,3.383616917535579,0.0,17.161544262205098,17.161544262205098,0.0,0.0,10.171633066382414,3.4909244427993387,True,0,ok
24.5,0.19333333333333336,0.04251667756540119,0.008866865021650268,0.0731052824239719,2.3076180990746423e-09,-0.1754713756823314,3.1461172569021842,3.4093102046461903,3.4093102046461903,0.0,16.978745875126965,16.978745875126965,0.0,0.0,10.011325021672738,3.519123910754556,True,0,ok
24.5,0.19666666666666668,0.05932811259986547,0.0221369923645986,0.10034654155991947,2.397827211065003e-09,-0.1713317696718402,3.8214514038630814,3.4349151850986583,3.4349151850986583,0.0,16.797260261655477,16.797260261655477,0.0,0.0,9.85378396950351,3.547263811682515,True,0,ok
24.5,0.2,0.07659216570902379,0.0353977509712508,0.12785178438399397,4.1268874877856235e-08,-0.16737989353774926,4.812901553425878,3.4602860341013786,3.4602860341013786,0.0,16.619477299780005,16.619477299780005,0.0,0.0,9.700299304496571,3.5751677722234407,True,0,ok
24.566666666666666,0.1,0.36484545615224495,-0.3325677661382719,-0.5373409546559975,3.098562772361533e-10,-0.3891159905813487,0.45445281859195574,2.6851111031424733,2.6851111031424733,0.0,22.21720281064052,22.21720281064052,0.0,0.0,15.552861827265378,2.7419401805361656,True,0,ok
24.566666666666666,0.10333333333333333,0.3520316869526871,-0.3205154826555738,-0.5186990950776073,4.986001351821272e-11,-0.37709826842628885,0.46667298351231634,2.7135894458581387,2.7135894458581387,0.0,22.000138918568066,22.000138918568066,0.0,0.0,15.28026001721115,2.771907901092339,True,0,ok
24.566666666666666,0.10666666666666667,0.3390459449593966,-0.30840178023331827,-0.49974473516901674,2.690112002725509e-10,-0.36550416035500277,0.4804344627974331,2.742067788573804,2.742067788573804,0.0,21.783075026495617,21.783075026495617,0.0,0.0,15.013192783815589,2.801923103578247,True,0,ok
24.566666666666666,0.11,0.326634979098862,-0.2969387040682827,-0.4815585475713114,2.2882811418888496e-09,-0.3544269155632761,0.49540208436154964,2.767706346736359,2.767706346736359,0.0,21.6232224288764,21.6232224288764,0.0,0.0,14.793233120149692,2.8286511582408984,True,0,ok
24.566666666666666,0.11333333333333334,0.31423642564201515,-0.28556388419244244,-0.4633431359648425,4.271469118595769e-09,-0.3437157491187911,0.5117322376412775,2.7927815827988938,2.7927815827988938,0.0,21.473936043551344,21.473936043551344,0.0,0.0,14.585335259800697,2.854744193587222,True,0,ok
24.566666666666666,0.11666666666666667,0.30172284497444996,-0.2741505495738315,-0.4449174099839138,1.8070349422081975e-09,-0.3333431363352078,0.5295884117795423,2.8177652789027947,2.8177652789027947,0.0,21.325655697989028,21.325655697989028,0.0,0.0,14.382204027421746,2.880756780700277,True,0,ok
24.566666666666666,0.12000000000000001,0.28910706137057485,-0.26271771290973805,-0.42629576836565536,1.0079083814866168e-09,-0.3232994881185603,0.5491146828397596,2.8426526673522594,2.8426526673522594,0.0,21.1784714480132,21.1784714480132,0.0,0.0,14.183906271043922,2.9066817905655316,True,0,ok
24.566666666666666,0.12333333333333334,0.2762696532826883,-0.25114845239356653,-0.40730727815143064,4.116625979028335e-09,-0.3135639608580782,0.5706006377605257,2.8678013806353566,2.8678013806353566,0.0,21.025031723021332,21.025031723021332,0.0,0.0,13.985000971259142,2.9329519425457713,True,0,ok
24.566666666666666,0.12666666666666668,0.2632446419255112,-0.23948123751504868,-0.38799737291086484,9.924538133955053e-10,-0.3041363010100893,0.5942508411685182,2.8930875554872495,2.8930875554872495,0.0,20.867926954341414,20.867926954341414,0.0,0.0,13.78730284931276,2.9594231388834165,True,0,ok
24.566666666666666,0.13,0.249867485876423,-0.22757023371467802,-0.3681209994304321,1.0534021761407418e-09,-0.2949972324364839,0.6206580178168052,2.9190110186957527,2.9190110186957527,0.0,20.697119719208978,20.697119719208978,0.0,0.0,13.583852933156264,2.98670186956476,True,0,ok
24.566666666666666,0.13333333333333333,0.2357969778811594,-0.21511241060611372,-0.34717041224287915,3.3210780973611215e-09,-0.28611798077495126,0.6510328318947992,2.9465210566289395,2.9465210566289395,0.0,20.493808410737074,20.493808410737074,0.0,0.0,13.36178001760684,3.0159478202066756,True,0,ok
24.566666666666666,0.13666666666666666,0.221218413638834,-0.2022980803701726,-0.32540474224754307,1.3309714645953826e-09,-0.27753174435016226,0.6857712738569619,2.9749381177047036,2.9749381177047036,0.0,20.27191095110269,20.27191095110269,0.0,0.0,13.130873275317215,3.0463573297653967,True,0,ok
24.566666666666666,0.14,0.2062510206715123,-0.18924646927525504,-0.30299211945357873,7.006382352012528e-11,-0.26926717940895595,0.7253965702411161,3.003847558678566,3.003847558678566,0.0,20.039923635396494,20.039923635396494,0.0,0.0,12.897080050945025,3.077434184190844,True,0,ok
24.566666666666666,0.14333333333333334,0.1918704573751615,-0.17682847209004857,-0.28137965224649764,4.3470032500051555e-10,-0.2613702571926981,0.7672750202576273,3.0304677708330336,3.0304677708330336,0.0,19.85104617007241,19.85104617007241,0.0,0.0,12.696015854828039,3.1058210521254197,True,0,ok
24.566666666666666,0.14666666666666667,0.17688989024451415,-0.163978129936821,-0.2588074046749278,3.6583254202229257e-10,-0.2537308371073056,0.8158777444407875,3.0581751027003587,3.0581751027003587,0.0,19.640873560819703,19.640873560819703,0.0,0.0,12.483906505011404,3.1355888841302653,True,0,ok
24.566666666666666,0.15000000000000002,0.16169174291763339,-0.1510423302491915,-0.23583654012073765,7.775688317977778e-10,-0.246391027660549,0.870966537400334,3.0858846247367433,3.0858846247367433,0.0,19.43012161841704,19.43012161841704,0.0,0.0,12.274767831987072,3.165427986874534,True,0,ok
24.566666666666666,0.15333333333333335,0.14670955651688627,-0.1383932939199268,-0.21311587955414563,1.0613593998841595e-09,-0.2393509058897514,0.9313697844911852,3.1124681863562254,3.1124681863562254,0.0,19.239867532491658,19.239867532491658,0.0,0.0,12.082298574669736,3.193967799813829,True,0,ok
24.566666666666666,0.15666666666666668,0.13108771049218915,-0.12529148189633688,-0.1893515463112775,3.8060214588876705e-10,-0.2325532453015935,1.0027336132597124,3.1401333897517385,3.1401333897517385,0.0,19.02897974544585,19.02897974544585,0.0,0.0,11.879107487881233,3.2238906295869243,True,0,ok
