station,index,ref_x,python_x,diff_x,ref_r,python_r,diff_r,ref_mach,python_mach,diff_mach,ref_theta_deg,python_theta_deg,diff_theta_deg
0.0,0.0,0.283232,0.3641240129387554,0.08089201293875542,1.04079,1.0625702508715846,0.021780250871584528,1.66052,1.6879266129083283,0.027406612908328354,15.6366,15.061336350424599,-0.5752636495754011
0.005025125628140704,1.0,1.0583825628140704,0.434669541308968,-0.6237130215051023,0.7796537185929648,1.0355569276239351,0.2559032090309703,1.96354783919598,1.7070391624535621,-0.25650867674241784,14.400198994974874,15.134388536768375,0.7341895417935014
0.010050251256281407,2.0,1.5819915075376882,0.501129864679015,-1.0808616428586733,0.638296608040201,1.0106567761615952,0.37236016812139416,2.21291175879397,1.7259451829471477,-0.48696657584682224,12.662287939698492,15.184691287071121,2.522403347372629
0.01507537688442211,3.0,3.4017118592964817,0.5816140936583296,-2.820097765638152,0.17386359296482434,0.9814809068356801,0.8076173138708558,3.2565062311557784,1.7503678129262166,-1.5061384182295618,2.431526381909552,15.214338633619658,12.782812251710105
0.020100502512562814,4.0,0.9009521909547737,0.6577426184913331,-0.24320957246344066,0.856000959798995,0.9547307195378367,0.09872975973884168,1.9162395477386933,1.775120534010717,-0.1411190137279763,14.924920100502513,15.2049325722993,0.28001247179678757
0.02512562814070352,5.0,1.468170904522613,0.7237364774242101,-0.7444344270984029,0.7024232361809045,0.9322039965412521,0.22978076036034756,2.1663611557788944,1.797969526740293,-0.36839162903860134,13.408375376884424,15.163964203790464,1.75558882690604
0.03015075376884422,6.0,2.96677442211055,0.7837243486905848,-2.1830500734199654,0.33777687939698564,0.9122091618903881,0.5744322824934025,3.00500417085427,1.8198321441581162,-1.1851720266961536,5.086617035175895,15.100071588602612,10.013454553426717
0.035175879396984924,7.0,0.6830415879396978,0.8395552455609636,0.1565136576212658,0.9530803668341711,0.8939963944263751,-0.05908397240779595,1.8375558291457286,1.8411297564173033,0.003573927271574684,15.790978894472364,15.016897785757878,-0.7740811087144852
0.04020100502512563,8.0,1.3996742713567836,0.8922549816985226,-0.507419289658261,0.7563356532663317,0.8771602806473171,0.12082462738098543,2.1373886432160805,1.8621231198444474,-0.275265523371633,14.057429145728644,14.915736453604355,0.8583073078757106
0.04522613065326633,9.0,2.5782933668341705,0.9428169355838159,-1.6354764312503547,0.47983264824120603,0.8612975400043965,0.3814648917631905,2.779107085427136,1.8830180287292024,-0.8960890566979334,7.645312311557789,14.79921144954962,7.153899137991831
0.05025125628140704,10.0,0.49497085929648266,0.991814100372793,0.4968432410763104,1.0435184422110553,0.8461774870034302,-0.19734095520762507,1.7753686934673367,1.9039346306375153,0.1285659371701786,16.484415075376884,14.668817119436502,-1.8155979559403814
0.05527638190954774,11.0,1.3057517587939693,1.0396204175515678,-0.26613134124240156,0.817176311557789,0.8316537032883482,0.014477391730559175,2.0995188442211052,1.9249611629098329,-0.17455768131127236,14.688509045226132,14.52526856459434,-0.1632404806317922
0.06030150753768844,12.0,2.205155075376881,1.0865075743971977,-1.1186475009796835,0.61071179396985,0.817627405848684,0.206915611878834,2.5645847236180885,1.9461819830995586,-0.61840274051853,10.189738994974894,14.368536756542241,4.178797761567347
0.06532663316582915,13.0,4.193892864321612,1.13279030356379,-3.0611025607578215,0.09938454572864228,0.8039644332117154,0.7045798874830731,3.5,1.9676352486833617,-1.5323647513166383,0.0,14.200248216663427,14.200248216663427
0.07035175879396985,14.0,1.1892474371859287,1.1786474131095313,-0.010600024076397485,0.8839459597989953,0.790594389166528,-0.09335157063246724,2.055862060301507,1.9893640706925182,-0.066497989608989,15.277534673366837,14.02074130027673,-1.2567933730901064
0.07537688442211056,15.0,1.771806633165828,1.2242208083464707,-0.5475858248193572,0.7494294723618093,0.7774675474803026,0.02803807511849321,2.320235628140703,2.0114046218465584,-0.3088310062941444,13.140144221105533,13.830240261680343,0.6900960405748098
0.08040201005025126,16.0,3.7750059296482394,1.2696538842949616,-2.505352045353278,0.2709447889447241,0.7645264676042324,0.49358167865950825,3.33962904522613,2.0337888902001446,-1.3058401550259853,2.0276600000000093,13.62910379729244,11.601443797292431
0.08542713567839195,17.0,1.0719684924623096,1.3150587916203587,0.24309029915804903,0.9513275175879402,0.7517207178280869,-0.1996067997598533,2.017904773869346,2.05652205638478,0.03861728251543406,15.723581909547741,13.418159969965066,-2.3054219395826756
0.09045226130653267,18.0,1.633512211055276,1.3605219031153712,-0.27299030793990475,0.8211764070351759,0.7390153827149116,-0.08216102432026429,2.258885376884422,2.0796195298562195,-0.1792658470282027,13.874738190954776,13.197736489290135,-0.6770017016646417
0.09547738693467336,19.0,3.429505929648238,1.4061373882705763,-2.023368541377662,0.4120089145728651,0.7263825767586225,0.3143736621857574,3.1615662311557777,2.1031276993028136,-1.058438531852964,4.089701608040215,12.96738230796046,8.877680699920244
0.10050251256281408,20.0,0.9352410050251252,1.4519660956994644,0.5167250906743392,1.0240722613065327,0.7137869364423226,-0.3102853248642101,1.9725613567839193,2.1270277063230743,0.15446634953915495,16.24122964824121,12.728145930963342,-3.5130837172778673
0.10552763819095477,21.0,1.610865427135677,1.4980619120564407,-0.11280351507923636,0.8675443216080405,0.7012041067430825,-0.16634021486495798,2.2460391959798987,2.151323357854717,-0.09471583812518158,14.263284422110559,12.480393543722943,-1.7828908783876152
