station,index,ref_x,python_x,diff_x,ref_r,python_r,diff_r,ref_mach,python_mach,diff_mach,ref_theta_deg,python_theta_deg,diff_theta_deg
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.17779,1.0001,-0.1776899999999999,0.0,0.0,0.0
0.005025125628140704,1.0,0.0001816829246231156,3.963126461942323e-06,-0.0001777197981611733,1.0,1.0000000000133573,1.3357315253870183e-11,1.1778688944723619,1.0003134752189677,-0.17755541925339413,0.010409652261306534,0.00022707041994762892,-0.010182581841358906
0.010050251256281407,2.0,0.0006292891909547738,1.1518965453324241e-05,-0.0006177702255014496,1.0,1.000000000119835,1.1983503078738522e-10,1.1780460301507538,1.0006051305797545,-0.1774408995709993,0.03605564874371859,0.0006599881049003692,-0.03539566063881822
0.01507537688442211,3.0,0.0013425924623115574,2.7492016656536072e-05,-0.0013151004456550214,1.0,1.0000000004444811,4.444811185777553e-10,1.1783397487437186,1.0010799508442312,-0.17725979789948743,0.07692489346733665,0.0015751765250079418,-0.07534971694232871
0.020100502512562814,4.0,0.0023213657788944716,5.320013960877438e-05,-0.0022681656392856972,1.0000015577889447,1.0000000017580515,-1.5560308932460742e-06,1.178763718592965,1.001659656467217,-0.1771040621257478,0.13300447738693463,0.0030481434716791472,-0.1299563339152555
0.02512562814070352,5.0,0.0035907147236180904,8.54446678782162e-05,-0.003505270055739874,1.000009447236181,1.000000003735614,-9.443500566863605e-06,1.1793396482412062,1.0023097851166305,-0.1770298631245757,0.20573334673366833,0.004895618857614506,-0.20083772787605383
0.03015075376884422,6.0,0.005196501959798995,0.00013489326635429883,-0.005061608693444696,1.000017336683417,1.0000000100510935,-1.732663232356657e-05,1.1801210050251256,1.0030924501755418,-0.1770285548495838,0.29773935175879396,0.007728814877552114,-0.29001053688124184
0.035175879396984924,7.0,0.007067354673366833,0.0001905321557876347,-0.006876822517579199,1.0000252261306533,1.0000000189370757,-2.5207193577569953e-05,1.181095527638191,1.0039161098606724,-0.17717941777751856,0.40493306030150744,0.010916688464220477,-0.39401637183728694
0.04020100502512563,8.0,0.00920359417085427,0.00026343480528515215,-0.008940159365569118,1.0000393467336683,1.0000000363024344,-3.931043123395206e-05,1.1822852261306533,1.0048454075958515,-0.17743981853480184,0.5273344874371858,0.015093702716925282,-0.5122407847202606
0.04522613065326633,9.0,0.011605722613065327,0.000347959950648449,-0.011257762662416878,1.000065025125628,1.000000063310946,-6.496181468196305e-05,1.1837151256281406,1.0058343814051505,-0.17788074422299016,0.6649738793969848,0.019936637072946593,-0.6450372423240383
