theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
19.2,0.05,0.5852590696170776,0.16868896597772454,-0.5309044759723344,1.1504654315343625e-09,-0.846917354797414,nan,1.8460864393703078,3.346086439370308,1.5,20.449904727621508,27.116571394288176,6.666666666666668,0.0,34.60962586942917,5.0258767439103,True,0,ok
19.2,0.09,0.4742626174575063,-0.30605670748284475,-0.4595286382588646,2.203242977597676e-10,-0.6082251337931118,3.0025006496885167,1.9547736281574128,3.4547736281574126,1.4999999999999998,20.212444976615878,10.21244497661588,-10.0,0.0,6.964839477769573,3.569898842333988,True,0,ok
19.2,0.13,0.327765309076757,-0.18519718029146146,-0.2350330962185952,3.071986726448711e-10,-0.48244351130110413,17.487072470866956,2.0758347825175014,3.5758347825175014,1.5,19.649530805395234,9.649530805395232,-10.0,0.0,6.012293190427174,3.7173776288016,True,0,ok
19.2,0.16999999999999998,0.22477386000001554,-0.035642993816236306,-0.03496497907809261,1.5748674674482735e-10,-0.38610476770923724,3.3232485146884634,2.209808267816116,3.709808267816116,1.5,18.735195664325328,12.068528997658662,-6.666666666666666,0.0,6.8364717306879035,3.8776170850483407,True,0,ok
19.2,0.20999999999999996,0.17999493150606488,-0.08047120597950795,-0.030242059830924917,3.1604104382608156e-11,-0.2996737040999849,533.0252507568605,2.3589236707670587,3.525590337433725,1.1666666666666665,17.39901312660626,10.732346459939594,-6.666666666666666,0.0,6.113340202490533,3.6937383903955423,True,0,ok
19.2,0.24999999999999994,0.14461470307208743,0.044867052983342384,-0.00752215212858472,1.9773044818666603e-08,-0.24631403089923323,26.059201481803257,2.491419931485431,3.6580865981520976,1.1666666666666665,16.443651653628358,19.77698498696169,3.333333333333334,0.0,9.615051847371054,3.7186389741719803,True,0,ok
19.2,0.29,0.11002705038793764,-0.002083344245435241,-0.01275776778895659,4.974921250952603e-09,-0.19013351753177918,4.929064151610786,2.6323173181238673,3.4656506514572003,0.833333333333333,15.30847692406867,18.641810257402003,3.333333333333334,0.0,9.401716264792237,3.5812747882705778,True,0,ok
19.2,0.32999999999999996,0.09289372815544804,-0.06275736096273551,-0.027151430228642318,4.9728801159338204e-09,-0.14564356378977728,1.567850603672606,2.780024965275253,3.2800249652752527,0.49999999999999956,14.007869194291878,17.34120252762521,3.333333333333332,0.0,9.048536036973603,3.4316635280284538,True,0,ok
19.2,0.36999999999999994,0.06912966600266335,-0.01472843267641438,0.013426514748794133,6.731801651762612e-10,-0.11806580426828128,2.0685872998005195,2.925662657420417,3.4256626574204176,0.5000000000000004,12.747944900163395,22.747944900163393,10.0,0.0,10.348636095554367,3.443894742479571,True,0,ok
19.2,0.4099999999999999,0.06435512193068939,-0.0645786289936416,0.006571405751140076,2.4937562768334896e-09,-0.09061546479435599,1.157020348784322,3.069235341489727,3.2359020081563936,0.16666666666666652,11.529910880815367,21.52991088081537,10.000000000000002,0.0,10.279103777989397,3.327648971780644,True,0,ok
