theta_B_deg,kdf,residual_norm,radius_residual,length_residual,sigma_E_rad,theta_Rao_E_deg,mass_residual,performance_residual,rao_exit_residual,thrust_coefficient,thrust_coefficient_target,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.84375,0.13125,0.20153834217987862,-0.1444333576841068,-0.29116087254973294,0.12734779774308852,6.683173414122362,5.456761618599578e-10,-0.2816878418913893,1.091770464244759,1.1111780277299468,1.5469291660826012,3.003873168161813,3.16449707136521,0.16062390320339714,20.442052237026225,23.442052237026225,3.000000000000001,3.0,13.979664755086965,3.153843673552502,True,0,ok
24.84375,0.135,0.18488487999832096,-0.12741309750134155,-0.26365870562951443,0.12960419008220106,6.290448120424268,1.3431690695790234e-09,-0.2723872323321421,1.18048395865644,1.1255654119194929,1.5469291660826012,3.0370828133182193,3.199850119782971,0.1627673064647519,20.189087718412736,23.189087718412736,3.000000000000001,3.0,13.716221219345671,3.190746062481859,True,0,ok
24.84375,0.13874999999999998,0.168812383874627,-0.11069189006552195,-0.23623377999204254,0.13203700054415402,5.905469774496772,9.620485227272116e-10,-0.2635256972443916,1.2810433648170245,1.1392735790029984,1.5469291660826012,3.06917198654387,3.234037397200981,0.1648654106571108,19.956601127337628,22.95660112733763,3.000000000000001,3.0,13.47063264524335,3.2262670231673125,True,0,ok
24.84375,0.1425,0.1526680555265704,-0.09327842810532516,-0.2074846324396739,0.13480307001832353,5.493737522629717,6.575186610435172e-10,-0.25507394565329805,1.4059002538147007,1.1523478400437461,1.5469291660826012,3.1023648396151122,3.269428345058896,0.1670635054437839,19.702520141043305,22.702520141043305,3.000000000000001,3.0,13.21738450008618,3.2635376718944684,True,0,ok
24.84375,0.14625,0.13774999379293673,-0.07645363884214636,-0.17922958222801524,0.1376836240517662,5.098784788762539,6.274645932141282e-09,-0.24704364893651354,1.5471707265657466,1.1647701402472375,1.5469291660826012,3.1338507844201704,3.303025407282286,0.1691746228621156,19.479241830524636,22.479241830524636,3.000000000000001,3.0,12.987475354994654,3.2985913715715673,True,0,ok
24.84375,0.15,0.12337223546398841,-0.05882726485452123,-0.14945823051048865,0.14093869480222615,4.672743381492046,1.7108629430825474e-10,-0.23938964035019586,1.7281480541461867,1.176610349366859,1.5469291660826012,3.1666102480944165,3.338008214595036,0.17139796650061934,19.231831833669027,22.231831833669027,3.000000000000001,3.0,12.747935763741996,3.3356410447488525,True,0,ok
24.84375,0.15375,0.11091555583609691,-0.0415054379462742,-0.11977411329209645,0.14435457036502525,4.252924079797729,4.1315215433532993e-10,-0.23212840470243534,1.9447578842586775,1.1878429665721784,1.5469291660826012,3.1983120041898507,3.3718875054643465,0.17357550127449572,19.002926968803028,22.002926968803028,3.000000000000001,3.0,12.523831715137945,3.371380483930657,True,0,ok
24.84375,0.1575,0.10069911877428495,-0.02383517672629851,-0.08918145297289598,0.14798476395163762,3.8197981056211066,1.7114283354386173e-10,-0.22526186494149444,2.219725276629477,1.1984650171984437,1.5469291660826012,3.230272027633168,3.4060685911040802,0.17579656347091221,18.768885946911794,21.768885946911794,3.000000000000001,3.0,12.298700512289669,3.4074611571603084,True,0,ok
24.84375,0.16125,0.09400073781146263,-0.006107007625814917,-0.05816299851996094,0.15194797197831658,3.376533761152512,2.769151774080953e-09,-0.21872610158794345,2.5783771511758933,1.2085753801526655,1.5469291660826012,3.2619597923422456,3.43998399086564,0.17802419852339435,18.53907397068333,21.539073970683333,3.000000000000001,3.0,12.08251126108215,3.4435653823799357,True,0,ok
24.84375,0.16499999999999998,0.08511038486268148,-0.051703944358630134,-0.06467576536424412,0.12196343856553979,4.130833801720034,9.285364557035404e-10,-0.20750977828939424,1.6916658040802335,1.2259262377994031,1.5469291660826012,3.2934210556982637,3.2934210556982633,-4.440892098500626e-16,18.312800669163007,18.312800669163007,0.0,0.0,11.118824086428564,3.3816319027354886,True,0,ok
24.84375,0.16875,0.07793665257266934,-0.035760861789453244,-0.03427035441934315,0.12557495377163047,3.715781553484548,1.1622159399576777e-08,-0.20130557618398293,1.936312659961851,1.235523698988535,1.5469291660826012,3.3249853115081254,3.324985311508125,-4.440892098500626e-16,18.084296268109757,18.084296268109757,0.0,0.0,10.910696417149394,3.4160074951463475,True,0,ok
24.84375,0.1725,0.07439537797717585,-0.05864605614998339,-0.037778463234189645,0.10833948775408052,4.2668923120558935,1.0440152926783957e-09,-0.1945967439562069,1.4547813605183777,1.2459017872320366,1.5469291660826012,3.3559890101411853,3.739482608708704,0.38349359856751875,17.864986350538487,23.864986350538487,5.999999999999999,6.0,10.474287714973974,3.370203559645054,True,0,ok
24.84375,0.17625,0.07239881636431766,-0.024033050997073285,0.00621275757967399,0.12291696358066632,3.4455482853583677,3.4914348542390324e-10,-0.18979398324961774,2.043977521273637,1.2533313178467749,1.5469291660826012,3.387250556039079,3.7756608832038547,0.38841032716477564,17.641007549107986,23.641007549107986,6.000000000000002,6.0,10.488171529093796,3.437998156665298,True,0,ok
24.84375,0.18,0.08304058497090624,0.006943352346553869,0.048159437090381785,0.13535019295981837,2.6973145696571645,5.099016788598069e-10,-0.18532300389628045,2.8750798665150055,1.2602476062094055,1.5469291660826012,3.417969154490177,3.8112637290994176,0.39329457460924067,17.42572116862349,23.425721168623486,5.999999999999999,6.0,10.452309382536065,3.4973084866269364,True,0,ok
24.9375,0.12,0.24155726286417173,-0.1833836407651993,-0.3550059614437286,0.12406023281618445,7.56512073905153,7.014516244088197e-10,-0.3079901652697981,0.9395921084359242,1.0704901965601499,1.5469291660826012,2.9297129227725844,3.085653721072647,0.1559407983000627,21.12040932711069,24.120409327110693,3.000000000000001,3.0,14.673248484829294,3.06855298636757,True,0,ok
24.9375,0.12375,0.22527182276409186,-0.16715608008892077,-0.32939428213065985,0.1256997779763465,7.209525056822034,3.935602506288302e-09,-0.2974374375304614,0.9989654945385303,1.0868145188818588,1.5469291660826012,2.9619307932052164,3.119888504242584,0.15795771103736778,20.897797780503645,23.897797780503648,3.000000000000001,3.0,14.411591820598185,3.1033397291481957,True,0,ok
24.9375,0.1275,0.20832683945789665,-0.15006465899102767,-0.30230440694590743,0.1276434870196616,6.822326003192304,3.323652292844548e-09,-0.28731598155932264,1.0719852855371341,1.1024716943268342,1.5469291660826012,2.9957874406175042,3.155893797161293,0.16010635654378857,20.641880464766395,23.641880464766395,3.000000000000001,3.0,14.13575909175182,3.1406076483020393,True,0,ok
24.9375,0.13125,0.19100812208632503,-0.13233278381703126,-0.2739792531772804,0.1299065481971094,6.410707942665897,6.206065353259182e-10,-0.2776614432010476,1.1610413404220636,1.1174065812983132,1.5469291660826012,3.030657903105692,3.19300831310377,0.1623504099980777,20.365351535038005,23.365351535038005,3.000000000000001,3.0,13.853804885473078,3.17951718030438,True,0,ok
24.9375,0.135,0.17480936930175522,-0.1155692311463862,-0.24662471872588423,0.1322684683234971,6.029394598806575,6.810038983024618e-10,-0.268509520753871,1.256913090262202,1.1315639570575766,1.5469291660826012,3.062870425166864,3.2273217271815797,0.16445130201471558,20.13828155815441,23.138281558154414,3.000000000000001,3.0,13.607819596402779,3.2149036219289555,True,0,ok
24.9375,0.13874999999999998,0.15832424174839524,-0.09792193610161637,-0.21768868575333716,0.1349912111980209,5.615038879967731,5.555713497448028e-10,-0.2597613047750011,1.3774484626632157,1.1450968275064803,1.5469291660826012,3.0966041299005735,3.2632841252383717,0.1666799953377982,19.881626516344333,22.881626516344333,3.000000000000001,3.0,13.349465552973466,3.2526345301065445,True,0,ok
24.9375,0.1425,0.1427689562901762,-0.08056105110262876,-0.18879481888327784,0.13789618576533824,5.206927363671826,1.1573401093117577e-10,-0.25145972855511917,1.5173765454132084,1.1579387778854735,1.5469291660826012,3.1292709429739656,3.2981369163650958,0.1688659733911302,19.643937865400503,22.643937865400503,3.000000000000001,3.0,13.107796818977686,3.2890611137286054,True,0,ok
24.9375,0.14625,0.12803275485468416,-0.06289836648493415,-0.15911091853449275,0.14108391135659615,4.784991306678315,1.1219182524472732e-09,-0.24355612565724907,1.6893474114882485,1.1701650917253237,1.5469291660826012,3.1621299744563314,3.333222258041056,0.17109228358472484,19.40205377093874,22.40205377093874,3.000000000000001,3.0,12.8685039846091,3.325956251330442,True,0,ok
24.9375,0.15,0.11477059866046507,-0.04507243123539458,-0.12881804904073274,0.14453808195252435,4.353166276935332,1.281223354521969e-08,-0.2360588046649574,1.9023904780926155,1.181762916235783,1.5469291660826012,3.194892372885254,3.368231758973742,0.17333938608848776,19.161140944958355,22.161140944958355,3.000000000000001,3.0,12.634588351730992,3.3629157992864513,True,0,ok
24.9375,0.15375,0.10379225896020956,-0.02727980255378765,-0.09816157723589905,0.14811690041104897,3.9210664547633174,7.455893261341152e-10,-0.22897515886271502,2.1643278342817305,1.1927208145294703,1.5469291660826012,3.2271473289232944,3.402725601436774,0.17557827251347957,18.928754476018657,21.928754476018657,3.000000000000001,3.0,12.407539722875953,3.39909667343256,True,0,ok
