theta_B_deg,kdf,residual_norm,radius_residual,length_residual,sigma_E_rad,theta_Rao_E_deg,mass_residual,performance_residual,rao_exit_residual,thrust_coefficient,thrust_coefficient_target,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
25.125,0.14625,0.12115763802689401,-0.09011712100985649,-0.14841849324043355,0.11784895044887708,5.16270974105685,1.5870190933300803e-09,-0.2326796647737495,1.3078882640000564,1.1869902062897657,1.5469291660826012,3.2197488395737826,3.2197488395737826,0.0,19.252755286669334,19.252755286669334,0.0,0.0,11.914957221823876,3.292964046290681,True,0,ok
25.125,0.15,0.10645144676850925,-0.07343374460549168,-0.11807114462190356,0.12108848631564946,4.745948588964399,1.1709310070089916e-09,-0.2251752838332482,1.4618487923882524,1.1985989520400215,1.5469291660826012,3.253433882557436,3.253433882557436,0.0,19.008712288258042,19.008712288258042,0.0,0.0,11.683807802478736,3.329331071754102,True,0,ok
25.125,0.15375,0.09370437714194685,-0.056707470480837414,-0.08725076722257069,0.12455158488521281,4.322948601598005,6.199139630295744e-09,-0.2180522732777251,1.6507899591843722,1.2096177448186745,1.5469291660826012,3.2868467790668365,3.2868467790668365,0.0,18.768768757061146,18.768768757061146,0.0,0.0,11.459228747186115,3.3654719928424868,True,0,ok
25.125,0.1575,0.08399218289592668,-0.0399070516078621,-0.055901127780119894,0.1282441090566991,3.8923394261436552,1.1711635962758592e-09,-0.21128738944791756,1.8877711812621163,1.2200825409201643,1.5469291660826012,3.3200608704459564,3.3200608704459564,0.0,18.53178941005869,18.53178941005869,0.0,0.0,11.24018562250797,3.401473860279086,True,0,ok
25.125,0.16125,0.07866768742372565,-0.022925664372291092,-0.023852297135873397,0.1321790337694374,3.4510270924603494,2.7541802898361363e-09,-0.20487721163106987,2.1945063229586808,1.2299986319448217,1.5469291660826012,3.3532526268428287,3.3532526268428287,0.0,18.294666092265757,18.294666092265757,0.0,0.0,11.024327867566297,3.4375553450404825,True,0,ok
25.125,0.16499999999999998,0.07894210618208546,-0.006019693164106396,0.0085073933979508,0.13633398672808433,3.005279701830173,6.838084561700613e-10,-0.19880184472247206,2.599212991374747,1.2393967942103847,1.5469291660826012,3.3859903019108972,3.3859903019108972,0.0,18.06481122335284,18.06481122335284,0.0,0.0,10.816641745541984,3.473175046428542,True,0,ok
25.125,0.16875,0.08498837234615296,0.011076535366553116,0.041639539587913096,0.14075698707106915,2.545973879817501,3.520698592764749e-10,-0.19305450588654377,3.167660658297033,1.2482875202830415,1.5469291660826012,3.4188347319652155,3.4188347319652155,0.0,17.832789453773188,17.832789453773188,0.0,0.0,10.61075517596726,3.509027514394959,True,0,ok
25.125,0.1725,0.09587851717076049,0.028154425988604476,0.07513618434238788,0.1453958467918198,2.08176788827396,3.1780003228216914e-10,-0.18762120742675567,4.001679739045771,1.2566924481385193,1.5469291660826012,3.4512145162218317,3.4512145162218317,0.0,17.60808889356488,17.60808889356488,0.0,0.0,10.412336268175965,3.544403351033321,True,0,ok
25.125,0.17625,0.11047317035810837,0.045376683661423556,0.10936237606909445,0.150312312826754,1.6039062572151628,4.66970458374421e-09,-0.1824949334277742,5.369553921920902,1.2646224309008747,1.5469291660826012,3.483648043142736,3.483648043142736,0.0,17.382233626338675,17.382233626338675,0.0,0.0,10.216167391038315,3.5799383102167153,True,0,ok
25.125,0.18,0.1275467565663904,0.06256627687452877,0.14395925014781555,0.15545327473796305,1.1199261179814604,2.5143183206629435e-09,-0.17766008208075285,7.953039411230507,1.2721016034632557,1.5469291660826012,3.515656701102859,3.515656701102859,0.0,17.162921431514178,17.162921431514178,0.0,0.0,10.0267426719544,3.615039220858554,True,0,ok
25.21875,0.12,0.229254387296127,-0.19353503332261732,-0.33078193339046874,0.103924134361777,7.654577601237792,7.034117263368659e-10,-0.29250162145183645,0.7778893361166594,1.0944498767323032,1.5469291660826012,3.004413042739297,3.004413042739297,0.0,20.979014695373852,20.979014695373852,0.0,0.0,13.608991889718109,3.059718431273903,True,0,ok
25.21875,0.12375,0.21129993022603238,-0.17660526227747295,-0.30259207471743027,0.10579035492276476,7.25401577831762,5.455187529566155e-10,-0.28202628532226054,0.8355841833681843,1.110654479715663,1.5469291660826012,3.0412133660168017,3.0412133660168017,0.0,20.690153951106424,20.690153951106424,0.0,0.0,13.315356628583073,3.0990165260580276,True,0,ok
25.21875,0.1275,0.19389908913114,-0.16015576485998134,-0.2747723806885203,0.10789272491940585,6.869605659785043,3.787274443589683e-09,-0.2721080882286233,0.8998766572929248,1.125997228074766,1.5469291660826012,3.076097131307897,3.076097131307897,0.0,20.436581089835396,20.436581089835396,0.0,0.0,13.051403437832963,3.1360914438965817,True,0,ok
25.21875,0.13125,0.1763859229549916,-0.14346121721967267,-0.24618323378275375,0.11022103251271323,6.4733552865351,1.2729372655824936e-09,-0.26263630497854806,0.9755682636002729,1.1406494058391201,1.5469291660826012,3.111268062203214,3.111268062203214,0.0,20.17669370412624,20.17669370412624,0.0,0.0,12.788555263087796,3.1736427048138407,True,0,ok
25.21875,0.135,0.15908615309362859,-0.12672472997889606,-0.21713566557771707,0.11277481041565086,6.072359271851901,1.328626256592291e-09,-0.25363299953846596,1.0640873477557278,1.1545768816155333,1.5469291660826012,3.146137747284441,3.146137747284441,0.0,19.921278607510125,19.921278607510125,0.0,0.0,12.533879944056693,3.2109482285010396,True,0,ok
25.21875,0.13874999999999998,0.14219873131834088,-0.10996334339286563,-0.1876631069785502,0.11555110970759655,5.6672550054762585,9.273660548934788e-11,-0.2450610219251897,1.168218281672692,1.1678371237965175,1.5469291660826012,3.180640306650819,3.180640306650819,0.0,19.671788043139003,19.671788043139003,0.0,0.0,12.287845909774697,3.247921232318845,True,0,ok
25.21875,0.1425,0.1258034936063671,-0.09297160742986828,-0.15740557618717996,0.11857201106412127,5.249563503817385,8.78503486138144e-10,-0.2369113850144417,1.2941410838086662,1.1804440348267369,1.5469291660826012,3.21536401001973,3.21536401001973,0.0,19.417423430917385,19.417423430917385,0.0,0.0,12.043239306170035,3.2852896775785205,True,0,ok
25.21875,0.14625,0.11066105846800399,-0.07608735684556325,-0.1269341454024374,0.12180331047629941,4.831883304023872,5.455126635080153e-10,-0.2291708301328632,1.4443261937228031,1.1924181249347137,1.5469291660826012,3.249375496720147,3.249375496720147,0.0,19.175051012611014,19.175051012611014,0.0,0.0,11.810698925037434,3.321894194867227,True,0,ok
25.21875,0.15,0.097127192973031,-0.0589128232547276,-0.09555336019768572,0.12529927954920478,4.398567397620199,3.6702031435951565e-10,-0.22181956883228046,1.6321495717181673,1.2037900054480795,1.5469291660826012,3.283751858964835,3.283751858964835,0.0,18.92559285317108,18.92559285317108,0.0,0.0,11.577687291819503,3.3590678173677193,True,0,ok
25.21875,0.15375,0.08658047974484301,-0.04186661942434735,-0.06398988490483656,0.12900007452084725,3.965243533597106,7.340482761662025e-11,-0.21484896601006284,1.8639863514795763,1.2145730342589456,1.5469291660826012,3.317385513169884,3.317385513169884,0.0,18.68842352742887,18.68842352742887,0.0,0.0,11.356403360514758,3.3954341479146906,True,0,ok
25.21875,0.1575,0.08014186833829869,-0.02445507473699315,-0.03139165346855797,0.13298372304300124,3.514136532992785,4.0080939510391547e-10,-0.20824457862595172,2.1682157203526753,1.224789553727535,1.5469291660826012,3.3514479825776147,3.3514479825776147,0.0,18.44341645350215,18.44341645350215,0.0,0.0,11.13354260729339,3.432445640286615,True,0,ok
25.21875,0.16125,0.07930796602393805,-0.007259124409291578,0.0012766039309647919,0.1371675465253214,3.0637866736487642,2.662660172454203e-11,-0.20199206384048785,2.565166031192893,1.2344617512105318,1.5469291660826012,3.384690042245101,3.384690042245101,0.0,18.21177003765732,18.21177003765732,0.0,0.0,10.92290817571404,3.4685464646879667,True,0,ok
25.21875,0.16499999999999998,0.08442933113201799,0.010215212050473151,0.03488749304818032,0.1416455016503414,2.5963814534973113,9.44754948169618e-10,-0.19607748710131087,3.125769297360413,1.2436111824733984,1.5469291660826012,3.418237641052496,3.418237641052496,0.0,17.974614747889387,17.974614747889387,0.0,0.0,10.71207088507521,3.5051344473423014,True,0,ok
25.21875,0.16875,0.09472491555057903,0.027648586778710356,0.0688329333130327,0.14634210542033588,2.124777080427513,2.2943125796004743e-09,-0.19049197686622946,3.9461951481313813,1.2522515711634987,1.5469291660826012,3.4512488310493774,3.4512488310493774,0.0,17.74591657769944,17.74591657769944,0.0,0.0,10.509562086071327,3.5411615294911285,True,0,ok
25.21875,0.1725,0.1090103923402158,0.04520891873500761,0.10348168108932511,0.15131917347197618,1.6400544803948425,8.626145995456917e-10,-0.1852247399808897,5.28637926544057,1.2603996135260969,1.5469291660826012,3.484255443979739,3.484255443979739,0.0,17.517001001823967,17.517001001823967,0.0,0.0,10.310004479747045,3.577281019571981,True,0,ok
25.21875,0.17625,0.12604492030559306,0.06278850866417143,0.1386120891139131,0.156544746752281,1.1468911337648315,2.1410828960186063e-10,-0.18026501757792043,7.820579503833844,1.2680719527669233,1.5469291660826012,3.516947279265551,3.516947279265551,0.0,17.292852917897736,17.292852917897736,0.0,0.0,10.116244427614834,3.6131067063160223,True,0,ok
25.21875,0.18,0.14507324119784404,0.08046842997059149,0.1743730133123084,0.16204203140357454,0.6421894221782056,2.53686372331996e-10,-0.1756011284277862,14.457299018816284,1.2752866589206422,1.5469291660826012,3.5494817946952155,3.5494817946952155,0.0,17.070986621964266,17.070986621964266,0.0,0.0,9.926513925329374,3.6488328082576476,True,0,ok
25.3125,0.12,0.21833092204942356,-0.1817279334816257,-0.31404674190328036,0.10655879438735527,7.386820482806178,3.4789026862627535e-10,-0.2880413296836134,0.8265219389869908,1.1013496321578056,1.5469291660826012,3.031703365520343,3.031703365520343,0.0,20.90041498051576,20.90041498051576,0.0,0.0,13.49218967120396,3.086061983253486,True,0,ok
25.3125,0.12375,0.2002399465071961,-0.1645604237894542,-0.28532192788889854,0.10862491850220955,6.981879095508626,1.7274807802447684e-09,-0.27772796134315086,0.8914146600064747,1.11730368244422,1.5469291660826012,3.0685359013523885,3.0685359013523885,0.0,20.61905708219328,20.61905708219328,0.0,0.0,13.205628475637761,3.1253284360043083,True,0,ok
25.3125,0.1275,0.18272212378506753,-0.1478366506930131,-0.2569123381321576,0.11091662990244773,6.591563729880649,3.060735846473684e-08,-0.2679399051060314,0.9641194459542709,1.1324451121166768,1.5469291660826012,3.1035697473638257,3.1035697473638257,0.0,20.37037780146557,20.37037780146557,0.0,0.0,12.946618501105448,3.1625117290081843,True,0,ok
25.3125,0.13125,0.16483076025753576,-0.13052075636282734,-0.22715195154976464,0.11346304088486489,6.175630866177504,7.002948197096525e-09,-0.25860177529355755,1.052678424973111,1.146890537480258,1.5469291660826012,3.139884747195957,3.139884747195957,0.0,20.096873486201634,20.096873486201634,0.0,0.0,12.676584239600567,3.2014078291469814,True,0,ok
25.3125,0.135,0.14776910638353474,-0.11364011694517231,-0.1977072680961293,0.1162105260586064,5.773019021072249,4.048598425794248e-10,-0.24974795694554822,1.153360599341405,1.160586767313991,1.5469291660826012,3.17450446805744,3.17450446805744,0.0,19.853354621730407,19.853354621730407,0.0,0.0,12.43139169922547,3.238337784822756,True,0,ok
25.3125,0.13874999999999998,0.13077647696484182,-0.0961598376530242,-0.16685959491483068,0.1192418634096685,5.343818147386365,1.3281566449213104e-08,-0.24131206076203227,1.2784970083592702,1.1736365011623167,1.5469291660826012,3.210358682378322,3.210358682378322,0.0,19.586708188065383,19.586708188065383,0.0,0.0,12.17587366203581,3.276924033101342,True,0,ok
25.3125,0.1425,0.11517346752335053,-0.07903427758867952,-0.13620092926963337,0.12246498559253871,4.923927661623874,1.1105810093391801e-09,-0.23332055899356074,1.4250263803162448,1.185998788328766,1.5469291660826012,3.2448067240946723,3.2448067240946723,0.0,19.344257807476275,19.344257807476275,0.0,0.0,11.940654474206776,3.3138929766121317,True,0,ok
25.3125,0.14625,0.10090500526345413,-0.06147520600919338,-0.10438312085524132,0.12597786864485536,4.482965613596067,1.4455642213549555e-10,-0.22572492126169788,1.6100949254468335,1.197748701871182,1.5469291660826012,3.279984054610071,3.279984054610071,0.0,19.088297918835377,19.088297918835377,0.0,0.0,11.700965798999746,3.3518910449673633,True,0,ok
25.3125,0.15,0.08946622855334763,-0.04408472085151785,-0.07243875161969086,0.1296988157459581,4.043381853884458,2.4634781309859738e-08,-0.218534323579143,1.8378661770342544,1.2088720471478922,1.5469291660826012,3.3142971257297744,3.3142971257297744,0.0,18.846671271782863,18.846671271782863,0.0,0.0,11.474576603972762,3.38893573440804,True,0,ok
25.3125,0.15375,0.08193253607372425,-0.02640085933719467,-0.03954825769307961,0.13370770861141779,3.587135236607879,9.777004558571738e-08,-0.21171879043954975,2.1356561396451994,1.2194151941439315,1.5469291660826012,3.348944039989951,3.348944039989951,0.0,18.5988083927109,18.5988083927109,0.0,0.0,11.248022628407131,3.42651447047541,True,0,ok
25.3125,0.1575,0.07988120851843544,-0.008738609817626234,-0.006299114409226557,0.13793832056108282,3.1273860886614293,3.2230671536410774e-10,-0.20527927111211894,2.527121173150515,1.2293766744070869,1.5469291660826012,3.3830197446016474,3.3830197446016474,0.0,18.360051821425806,18.360051821425806,0.0,0.0,11.0306696899341,3.463499072312021,True,0,ok
25.3125,0.16125,0.08393939111216163,0.009038993134509028,0.02763804286625079,0.14244963787415854,2.6550685618038123,3.025941354952297e-10,-0.1991896542243541,3.0740309914299284,1.2387968803810394,1.5469291660826012,3.417090331677188,3.417090331677188,0.0,18.120986580078252,18.120986580078252,0.0,0.0,10.81683160516002,3.500589071487621,True,0,ok
25.3125,0.16499999999999998,0.09354185722006897,0.0268591466595303,0.062099697714781056,0.1472156613305594,2.1741729282152056,2.109343091151957e-10,-0.1934451539014138,3.879560803561541,1.2476832154751667,1.5469291660826012,3.4508718306598833,3.4508718306598833,0.0,17.88625595860136,17.88625595860136,0.0,0.0,10.609009000683535,3.537429351847351,True,0,ok
25.3125,0.16875,0.10744224606206612,0.04478627040100206,0.09718994191563306,0.15224918354654282,1.6826721152563908,9.100272927183799e-10,-0.1880307140897895,5.184156540325355,1.2560589703377671,1.5469291660826012,3.4844633583890015,3.4844633583890015,0.0,17.65430555458074,17.65430555458074,0.0,0.0,10.40590776678591,3.5741417311373773,True,0,ok
25.3125,0.1725,0.12438688921659631,0.06276635756136184,0.13286147663811845,0.15755794810470017,1.1802249680788803,2.5467109903416334e-10,-0.18293795606655985,7.648885339068018,1.2639371062597022,1.5469291660826012,3.517860885909952,3.517860885909952,0.0,17.425156124108536,17.425156124108536,0.0,0.0,10.207630423219449,3.61071401054231,True,0,ok
25.3125,0.17625,0.14345611376718573,0.08080970447874045,0.1691018247528952,0.1631359379745952,0.6674909904905397,4.4148060698624213e-10,-0.17815263713539362,14.003186359089522,1.2713396556833305,1.5469291660826012,3.550998313024891,3.550998313024891,0.0,17.199895003971744,17.199895003971744,0.0,0.0,10.01449172334282,3.6470639706048087,True,0,ok
25.3125,0.18,0.16409050519550855,0.09893060235046762,0.20597784783825526,0.16900575080288205,0.1420779834650706,2.431242124301485e-10,-0.17366864830287357,68.15493856460509,1.2782760687887444,1.5469291660826012,3.5839872563924944,3.5839872563924944,0.0,16.976738583708904,16.976738583708904,0.0,0.0,9.825394217909937,3.6833246119133474,True,0,ok
25.40625,0.12,0.207150943548595,-0.16956118257429512,-0.2967034775802799,0.10931876323392282,7.109863071007596,3.324462613048295e-09,-0.2836431870960004,0.8809598289501293,1.108153247203174,1.5469291660826012,3.0595820127264513,3.0595820127264513,0.0,20.817941792971578,20.817941792971578,0.0,0.0,13.373366825901288,3.112993454644117,True,0,ok
25.40625,0.12375,0.18930312246241277,-0.1524874917618713,-0.2679653356745251,0.1115758049716428,6.713280572224155,5.982162324814474e-11,-0.2735003783481919,0.9522650888598173,1.1238434538811568,1.5469291660826012,3.0954434046094894,3.0954434046094894,0.0,20.562662775744812,20.562662775744812,0.0,0.0,13.106103292874074,3.1509870133489395,True,0,ok
25.40625,0.1275,0.1711662575807146,-0.1349305988353216,-0.2380579633836656,0.11408682119388491,6.295556609811671,4.6108769988284165e-10,-0.2638196400631153,1.0383026883255713,1.1388188702835542,1.5469291660826012,3.1322364480746323,3.1322364480746323,0.0,20.28899135466648,20.28899135466648,0.0,0.0,12.832249962284948,3.190270356973836,True,0,ok
25.40625,0.13125,0.15355943816274234,-0.11755182178570533,-0.20802466457098676,0.11682812705663598,5.881112678897316,2.834339149369025e-08,-0.2546466536316587,1.138178942359328,1.1530088305344544,1.5469291660826012,3.168061394032655,3.168061394032655,0.0,20.031939348302366,20.031939348302366,0.0,0.0,12.574871287660699,3.228492554108465,True,0,ok
25.40625,0.135,0.13628192291020982,-0.09990375456968294,-0.1771392307078865,0.11982996413006156,5.45291607848513,1.547999126334112e-10,-0.2459188084448953,1.259097170217947,1.1665101888109124,1.5469291660826012,3.2041631704907343,3.2041631704907343,0.0,19.76904567724209,19.76904567724209,0.0,0.0,12.3186672823417,3.2671923912998695,True,0,ok
25.40625,0.13874999999999998,0.1199694292059195,-0.08225433551731963,-0.14582587782020123,0.12307326874083727,5.020274165270697,1.5092977179339824e-10,-0.23764903595371475,1.4046202732334465,1.1793029410743872,1.5469291660826012,3.239823605520799,3.239823605520799,0.0,19.513069465527764,19.513069465527764,0.0,0.0,12.071853035000036,3.305478265049827,True,0,ok
25.40625,0.1425,0.10511677868602824,-0.06448394508778284,-0.11388526545411715,0.12657242441520747,4.57855572719778,3.1057927447587433e-09,-0.22980167883818692,1.5839199419701062,1.191442246673063,1.5469291660826012,3.275348556028742,3.275348556028742,0.0,19.25880709379606,19.25880709379606,0.0,0.0,11.830621448927785,3.3437254637158094,True,0,ok
25.40625,0.14625,0.09269597788934228,-0.04662279575793893,-0.0813536933566338,0.13032852505699818,4.128160130351326,1.366361114410076e-09,-0.22237340534724934,1.8088625925698993,1.2029332595898325,1.5469291660826012,3.3106758762746784,3.3106758762746784,0.0,19.007211892344635,19.007211892344635,0.0,0.0,11.595434566282318,3.38185568666875,True,0,ok
25.40625,0.15,0.08405986547252746,-0.02868126142432912,-0.04824596438097798,0.1343424546218988,3.6692346132248588,5.842120877554707e-09,-0.2153402076441255,2.0977823635260897,1.21381311824762,1.5469291660826012,3.345767421747036,3.345767421747036,0.0,18.759113809167296,18.759113809167296,0.0,0.0,11.366490272487441,3.419817171542262,True,0,ok
25.40625,0.15375,0.08069771300045468,-0.010564955428827289,-0.01441835109256259,0.1386248733780116,3.199205834602455,4.282856354786646e-10,-0.2086987672836157,2.4826849508051385,1.2240869560460907,1.5469291660826012,3.3807596858998576,3.3807596858998576,0.0,18.512094281004682,18.512094281004682,0.0,0.0,11.141826014697964,3.4577792788292325,True,0,ok
25.40625,0.1575,0.08355853500591658,0.007517580948045255,0.01983782837602264,0.14316435610520523,2.7221719430777793,5.791870363126889e-09,-0.2024230281485477,3.013297305629407,1.2337950799528534,1.5469291660826012,3.4153631687623083,3.4153631687623083,0.0,18.27113042846637,18.27113042846637,0.0,0.0,10.924885324614019,3.4953748378659535,True,0,ok
25.40625,0.16125,0.09232848033189887,0.025758687429780283,0.054842147090099436,0.14799484371300337,2.2319039410832877,8.763190687987503e-11,-0.19650777461043206,3.7992136571691693,1.2429455581757378,1.5469291660826012,3.449940404100639,3.449940404100639,0.0,18.03014595610845,18.03014595610845,0.0,0.0,10.711383875536606,3.5330552252125558,True,0,ok
25.40625,0.16499999999999998,0.10572892390764174,0.0440335282350068,0.09034800313388229,0.15308201322461285,1.7337540574292922,1.1991747579403583e-10,-0.19093654615529726,5.058937419383012,1.2515638539638951,1.5469291660826012,3.484132320078202,3.484132320078202,0.0,17.795080492669126,17.795080492669126,0.0,0.0,10.504707334565461,3.5703697645779813,True,0,ok
25.40625,0.16875,0.12251219335935838,0.06242238033378646,0.12656266728209842,0.15847097604630134,1.2219965554352692,1.8579565940782856e-09,-0.1857014549989452,7.430232157682049,1.2596621691607572,1.5469291660826012,3.5182579629404716,3.5182579629404716,0.0,17.560750857353412,17.560750857353412,0.0,0.0,10.3017146582071,3.6077097994737044,True,0,ok
25.40625,0.1725,0.1415780146012803,0.0808358338696045,0.16328249246783383,0.1641261657122913,0.7012892384562924,1.0203423492719432e-08,-0.18078611541108394,13.409212757462182,1.2672658513304202,1.5469291660826012,3.5520149494522832,3.5520149494522832,0.0,17.33199594393472,17.33199594393472,0.0,0.0,10.105025841435348,3.644697508134254,True,0,ok
25.40625,0.17625,0.16237164556989034,0.09936293906941426,0.20072002312223547,0.17009448113480755,0.16616215651947444,2.2865392751819555e-10,-0.17618539513844805,58.65171764516588,1.2743828397051482,1.5469291660826012,3.5856893103246508,3.5856893103246508,0.0,17.104305558698808,17.104305558698808,0.0,0.0,9.911858044011549,3.6816839215224384,True,0,ok
25.40625,0.18,0.1843543918449866,0.11790756985634818,0.23866669789967515,0.17633955217658953,-0.37897973198335455,2.173331744643235e-09,-0.17188221997432382,26.65976897516333,1.2810395468732942,1.5469291660826012,3.6190074867744473,3.6190074867744473,0.0,16.881917885108727,16.881917885108727,0.0,0.0,9.724532368962196,3.718326593702949,True,0,ok
25.5,0.12,0.19598093596394028,-0.1572733195748089,-0.2791026702876324,0.1122157928820154,6.834351662220449,1.7289080156500218e-09,-0.2792640086042988,0.9407609740650593,1.114927526135469,1.5469291660826012,3.0872267027001343,3.0872267027001343,0.0,20.749437644106017,20.749437644106017,0.0,0.0,13.263842989074117,3.1394598575918145,True,0,ok
25.5,0.12375,0.17781782561833082,-0.13968563377343898,-0.24938678552291368,0.11468082772091523,6.422983328465737,2.097559186614247e-10,-0.2692433618909201,1.023002409231676,1.1304287567994042,1.5469291660826012,3.1238942802328715,3.1238942802328715,0.0,20.487229136323386,20.487229136323386,0.0,0.0,12.993710747941075,3.1783674573995877,True,0,ok
25.5,0.1275,0.1595650661922293,-0.1216938427352856,-0.2186024221181532,0.11741644148579827,5.992871242213306,4.133976114178106e-11,-0.25971913484868697,1.122578188430496,1.1451620613954272,1.5469291660826012,3.1612371271286155,3.1612371271286155,0.0,20.211349172140352,20.211349172140352,0.0,0.0,12.720337784794337,3.218259659313058,True,0,ok
25.5,0.13125,0.1420590509036846,-0.10392241824762893,-0.1877510814406403,0.12038265753173041,5.5674025778295135,7.40474265613576e-10,-0.2506903920351305,1.2388933810182496,1.1591288869867764,1.5469291660826012,3.197477814041089,3.197477814041089,0.0,19.954497779325187,19.954497779325187,0.0,0.0,12.464820780966438,3.256923999839549,True,0,ok
25.5,0.135,0.12503678653425065,-0.08573091068469244,-0.15577406220387144,0.12364160488327938,5.121779642713254,4.5468303231304275e-10,-0.2421212437458687,1.3831407491563237,1.1723847524039224,1.5469291660826012,3.234392107366365,3.234392107366365,0.0,19.68461238979013,19.68461238979013,0.0,0.0,12.205921774749273,3.2965691858635617,True,0,ok
25.5,0.13874999999999998,0.10962575533289698,-0.06774643000675437,-0.12370664915132709,0.12712397442660045,4.679316692568225,2.1761194651023443e-10,-0.23400939884812996,1.5565664151651173,1.1849332018669727,1.5469291660826012,3.2702818363477233,3.2702818363477233,0.0,19.431998174573174,19.431998174573174,0.0,0.0,11.96298390214144,3.3350754031047254,True,0,ok
25.5,0.1425,0.09623340206074071,-0.04939893673210238,-0.09057795971716184,0.13091211280766374,4.21791935831774,3.2105119368146646e-09,-0.2263268165262347,1.7782965755920046,1.196817612531543,1.5469291660826012,3.306658543622585,3.306658543622585,0.0,19.170142273436007,19.170142273436007,0.0,0.0,11.718630909337403,3.3743262104679164,True,0,ok
25.5,0.14625,0.08651744636513323,-0.03119333760506606,-0.05724603983424725,0.13492839652565083,3.756289124360854,3.776099066970706e-11,-0.21906413322830676,2.058102398787756,1.2080524691491288,1.5469291660826012,3.342214467560834,3.342214467560834,0.0,18.921717960366724,18.921717960366724,0.0,0.0,11.487116781748288,3.4126846894178993,True,0,ok
25.5,0.15,0.08180004853147949,-0.012609587077532836,-0.022830024928496083,0.139260662409582,3.275801513068234,2.371882558146894e-11,-0.21220772121371556,2.4357544791508863,1.218658852869179,1.5469291660826012,3.3781551391461715,3.3781551391461715,0.0,18.66618951159468,18.66618951159468,0.0,0.0,11.254849721333436,3.451655658425069,True,0,ok
25.5,0.15375,0.0833819775451738,0.005786158016377629,0.011753954966127786,0.14382637955568287,2.79398205579148,2.8242763822750628e-09,-0.20573552695950523,2.949426433897724,1.2286708789295693,1.5469291660826012,3.4133133783436,3.4133133783436,0.0,18.42320539042561,18.42320539042561,0.0,0.0,11.034626586978776,3.4897747074053975,True,0,ok
25.5,0.1575,0.09120396709673417,0.02446067720528668,0.047312179112790426,0.14872028718639738,2.294173177947057,5.1324228982751994e-09,-0.1996390355123269,3.7142116670456287,1.2381017193599826,1.5469291660826012,3.4487145181881385,3.4487145181881385,0.0,18.175769047634933,18.175769047634933,0.0,0.0,10.815217961701164,3.5283224996362494,True,0,ok
25.5,0.16125,0.10401835992347606,0.04309258558575799,0.08324389918248001,0.1538601310279588,1.7892587557236508,4.1713181176593174e-10,-0.19390233706490045,4.926920779362912,1.2469759855053273,1.5469291660826012,3.483530080418928,3.483530080418928,0.0,17.93744855110638,17.93744855110638,0.0,0.0,10.604794898955536,3.566259834907322,True,0,ok
25.5,0.16499999999999998,0.12057815010917336,0.06189678133287871,0.12000407118706159,0.15932696636292137,1.268261261677297,2.080612538716633e-10,-0.18851537524166875,7.197856633376378,1.255309233866258,1.5469291660826012,3.5183950744239665,3.5183950744239665,0.0,17.697991797386294,17.697991797386294,0.0,0.0,10.397023996895523,3.60437482478976,True,0,ok
25.5,0.16875,0.13961422661439904,0.08069503025364624,0.15722535384093803,0.16506028299189746,0.7392586811359958,1.1540991747358055e-09,-0.1834616245392084,12.792893505339775,1.2631270282260043,1.5469291660826012,3.552804032389899,3.552804032389899,0.0,17.46544666113605,17.46544666113605,0.0,0.0,10.196516261806725,3.6420340417247163,True,0,ok
25.5,0.1725,0.16052585821581997,0.09961665376119962,0.19519355488725107,0.17111882389636618,0.19521360181462435,4.365258555935808e-10,-0.17873454660996832,50.223889695014414,1.2704394829450911,1.5469291660826012,3.587133246968174,3.587133246968174,0.0,17.233902864390092,17.233902864390092,0.0,0.0,9.999600006318783,3.679702128553574,True,0,ok
25.5,0.17625,0.1827369211515648,0.11857236983670066,0.2337164123769407,0.17746993760302088,-0.3598375196321006,1.4936870383909208e-09,-0.17431914328702505,28.25797161313043,1.27726979912537,1.5469291660826012,3.621126718386911,3.621126718386911,0.0,17.007320625297805,17.007320625297805,0.0,0.0,9.808440895471062,3.7170572559601447,True,0,ok
25.5,0.18,0.20602616088709497,0.13761620631141008,0.2729305542202666,0.18414947527239653,-0.9296570188803013,5.3606527496781025e-15,-0.17020836325507016,11.349333698749321,1.283628884652151,1.5469291660826012,3.654960355599673,3.654960355599673,0.0,16.78300891222046,16.78300891222046,0.0,0.0,9.621330713776736,3.754313986710144,True,0,ok
25.59375,0.12,0.18482726462007093,-0.14482642022181352,-0.2612075325715083,0.1152357851296735,6.557697859876069,1.50889444339849e-08,-0.27494659020997086,1.006835672805987,1.1216062665718363,1.5469291660826012,3.1148228209255895,3.1148228209255895,0.0,20.6893170274915,20.6893170274915,0.0,0.0,13.160221996682772,3.1657068803167494,True,0,ok
25.59375,0.12375,0.16607003334379364,-0.12635870050886464,-0.22991335256744608,0.11794531377436947,6.1173261156522125,1.4365524010263505e-09,-0.26504705596176975,1.1046932213286278,1.1369201448310122,1.5469291660826012,3.153313631747871,3.153313631747871,0.0,20.401557442599543,20.401557442599543,0.0,0.0,12.875094808269797,3.20679985512092,True,0,ok
